Date,Activity ID,Type,Distance (km),Duration,Average Speed (km/h),Calories Burned,Climb (m),Average Heart rate (tpm),Quality
2021-07-19,86bb27ea-e019-4612-ab72-cf4e422de2b3,Walking,20.1,1037,1.18,910,134,76,129.44
2022-05-08,245bb1cf-ab85-46c4-9589-13d7d70b19c8,Walking,18.04,2662,0.41,587,369,127,342.34
2021-09-23,29379fb3-92bd-427e-b4c1-8e29ca03e027,Cycling,20.8,478,2.97,1170,194,81,96.13
2022-05-20,5f214b72-423e-42ed-a4da-6052cbcf74fd,Walking,19.48,1839,0.65,1437,118,95,247.43
2021-03-10,925c8331-6ca3-47b5-871a-929f105cc263,Cycling,10.11,1378,0.46,894,121,91,116.69
2022-04-26,8524f2dd-29cc-443a-a8a7-a25392e15be4,Running,16.11,2529,0.38,1231,215,93,528.48
2021-12-09,c408a184-9b54-473a-b931-5fa9c3b5a2e2,Walking,5.29,990,0.33,1403,132,74,166.5
2021-12-19,fae6b3b3-b4c9-4b2d-90b6-ca25dc150ed5,Cycling,20.78,3323,0.38,1237,37,74,143.58
2022-04-11,581d1f05-9c68-43dd-ab46-80fd5c807a29,Cycling,14.41,1841,0.48,656,98,97,89.84
2022-02-15,2630add4-d528-46ad-8488-24c6db7cd24b,Walking,9.71,1910,0.31,1320,187,120,283.98
2022-06-10,c3f329cf-ad47-429c-b97c-323c13234982,Other,3.82,1728,0.14,1246,256,117,284.96
2022-04-04,4a4aae37-a4c9-4f05-8d7b-202b43f5adc7,Running,24.98,2709,0.56,862,64,130,88.57
2021-09-23,08b86d4f-e121-4408-ba25-8cb209677d12,Running,11.46,2247,0.31,602,423,118,350.92
2021-05-10,fefbb5bb-1d29-433b-acd9-098cfb8f0fc6,Cycling,4.59,1359,0.21,1002,26,141,17.28
2020-12-12,60fe2dec-3e3d-479a-8103-fbbadcb3f37c,Cycling,25.18,1459,1.05,935,21,114,19.82
2021-10-03,b1f68ab5-92c2-43d4-be60-4180507da33b,Other,21.4,548,2.38,661,343,63,156.57
2021-12-24,cb1f54ab-7cd7-489e-a82e-65e5725d6479,Other,18.12,71,18.12,865,78,125,2.69
2021-07-05,683ae64d-1f17-4468-9cad-e10855da7c84,Running,29.05,1627,1.08,539,395,138,200.76
2022-05-29,8099cbf7-ca1a-4358-9819-88ce08e79a2f,Cycling,6.45,2886,0.13,1457,240,133,505.93
2021-11-05,862e8568-133e-415c-a09c-e0f4971036e0,Other,28.21,922,1.88,1138,406,127,267.35
2022-07-03,41a64df2-9d79-458e-91d1-4a3ff87d4f1f,Cycling,19.27,2220,0.52,1346,332,133,580.58
2020-09-16,42227d75-1557-48ae-a828-1971b914aa37,Walking,8.22,567,0.91,1103,247,129,91.49
2022-01-08,aec6ac1a-328f-4086-8901-b9ebff6d197a,Running,13.0,2489,0.32,1336,326,91,829.71
2020-10-25,b81c53d9-60f3-4a68-9de9-31446fd50960,Walking,18.66,2033,0.57,735,406,63,680.56
2021-10-13,a42b727b-fd2f-439e-9af8-41640271b063,Running,22.77,1164,1.2,866,439,123,283.64
2022-06-14,104a6110-20d6-4312-8c2c-40b893532535,Running,14.78,1393,0.64,681,398,116,252.77
2020-10-31,90eb4d51-d10e-4e47-a4f2-2c2a54483e98,Other,10.0,2730,0.22,742,406,70,738.36
2021-10-07,b6dfb162-104e-4730-a5b7-ad0dbab3d270,Running,19.64,248,4.91,1489,410,101,119.68
2022-05-20,db23bfc2-067c-46a5-89b2-9479d481b3ad,Other,4.6,1878,0.15,1484,51,72,110.17
2022-04-14,49da7d4b-4f2c-4dd7-be61-a59fded795bc,Other,28.62,2324,0.75,908,221,109,331.02
2022-08-08,9feda8ae-e042-40d6-832d-6e3aa8724121,Other,25.25,2366,0.65,1044,264,83,590.27
2021-02-22,3eee5dfa-b9fe-49fd-a4d3-3f269e0b22b1,Cycling,10.08,2903,0.21,1041,303,96,631.85
2021-12-15,5735f3bf-ad91-441a-bbed-9f91ddc98205,Running,27.75,3011,0.56,976,97,101,213.38
2022-06-05,5de17e35-c272-4a8f-b2d1-7f8cdc9b2067,Running,26.44,3131,0.51,1367,407,119,1119.68
2020-08-09,607c5fc9-9c8a-4d8a-bef7-e73b62f59a11,Walking,10.82,129,5.41,949,71,132,5.07
2020-09-29,94a60527-b888-46f0-9394-95a4c05ccb2e,Running,13.82,3042,0.28,1494,355,106,1056.76
2022-08-18,acbd5148-4cca-45c2-a958-c5d271fa9a7d,Running,23.5,2664,0.53,500,114,116,100.74
2022-04-30,3f950a71-a8bb-42c6-8783-2b405eb7ac3f,Cycling,28.97,784,2.23,1322,234,65,298.83
2021-09-11,5bcd7255-2a01-473e-af58-a8b3442f75dc,Walking,28.68,2991,0.59,1331,116,113,308.92
2020-10-25,2e72b8a6-f902-47e8-904f-58f6a6f33c3c,Other,8.63,2170,0.24,736,294,61,475.41
2020-09-14,f7b4b372-be3a-4a3c-b88a-fb2f3ff6feed,Running,12.07,120,6.04,569,204,117,9.84
2022-05-21,7ffb52f6-7186-47da-87cb-4018a87d95c8,Other,5.15,2263,0.14,590,33,144,19.93
2021-06-19,62752f46-22d4-4139-9798-a8544530b210,Other,18.19,3573,0.31,1424,62,116,196.04
2020-10-18,abbd704e-6853-44e3-b42b-bc9f2be47f5d,Cycling,17.96,76,17.96,1163,421,70,34.83
2020-09-11,5c5e40b5-586c-4692-8bfa-73a039bd4875,Other,7.0,3105,0.14,927,484,70,1061.04
2020-10-26,ee5a8745-8553-4df2-ac87-a78787c34a76,Other,28.13,2958,0.57,1257,16,132,35.25
2021-10-23,7820c6de-5d65-4336-97a5-47d06889ab0d,Walking,19.1,3336,0.35,718,208,104,344.5
2021-07-09,1700bf90-c59d-48ec-a040-51f633641f88,Other,2.52,3289,0.05,1094,368,93,525.66
2021-03-29,18fb5c61-cbf1-4c8d-8090-b90db5b4175f,Cycling,16.18,2452,0.4,928,491,106,777.68
2021-03-15,7deaf51c-1f11-41d8-89ad-4eefa5000f06,Running,5.42,2943,0.11,616,29,130,25.08
2022-02-05,31f4b1c7-c1e0-43fd-8e6c-a185ab4de81c,Other,4.49,1352,0.2,1332,379,138,347.65
2021-07-04,8dac8110-5c4d-4495-93b8-a3df7d1db7bd,Running,24.43,2109,0.7,996,134,76,280.11
2021-03-29,02668a1d-13a7-433a-82ec-a057e2dbb1ff,Walking,28.78,2968,0.59,699,15,133,18.08
2022-05-24,817e3c91-60a6-45fc-932d-153761f85e25,Running,27.77,859,1.98,982,248,79,209.48
2021-02-05,7833a562-a1d1-419f-b41b-beaf63fb4e93,Walking,29.27,3533,0.5,926,226,78,696.08
2022-09-05,a87f26ac-1b00-43db-b6c4-bd563dc3359f,Running,29.48,3427,0.52,692,143,83,302.87
2020-08-07,d913dafd-8515-4669-9ecb-347017740a16,Walking,10.31,1997,0.31,923,209,63,405.4
2021-01-11,fa9bc541-116c-4017-8605-b31680c819f1,Walking,19.18,1670,0.71,1020,101,128,103.04
2022-03-17,d3c83b2d-8d9f-4f00-92ef-497f7c0ff2af,Running,17.17,2223,0.46,1342,306,141,504.64
2022-01-09,e8c4ae52-133b-4b5a-81b0-ed5876b88dbc,Running,4.27,1625,0.16,995,237,82,277.85
2022-06-14,ef785280-21c3-48d6-b6e6-7c43c1b2a6f8,Running,25.27,3390,0.45,1386,295,146,730.7
2021-10-23,e69dc52e-572e-4245-bc9e-cb964c9a1a47,Walking,6.9,1576,0.27,1313,422,147,427.75
2021-01-26,1cf16616-191b-4faf-8793-8bf65ea808c7,Other,9.68,340,1.94,1375,177,143,41.71
2021-10-11,4041c0e7-61f2-45f9-8a30-670e2469c564,Running,6.57,2204,0.18,1155,252,61,598.33
2022-03-28,2f06c62b-6e20-4439-9d3b-1f7258491391,Other,23.13,937,1.54,993,238,149,116.57
2021-01-15,e2cebee3-704e-479b-914a-243ba2dd477d,Running,25.4,3545,0.43,903,78,92,200.74
2022-04-06,5b1d9165-eff8-42e3-99e7-d8b2798049fd,Other,15.23,2821,0.32,1199,16,136,30.11
2022-03-15,1fc9aa96-ea1a-42fb-866d-67f5b6c77f83,Other,13.38,2254,0.36,538,196,74,222.96
2022-01-08,b1d3cbd8-5572-4fec-b30d-97c2661f0929,Walking,16.99,1693,0.61,761,184,96,187.15
2021-10-29,b0a90ffa-7920-47b9-9c2a-4ca18aef9b55,Other,28.13,329,5.63,741,412,119,63.62
2020-08-02,29f1ef9f-db90-4cf1-a0e7-a2aaacdd5a06,Other,7.56,2368,0.19,1413,270,135,470.51
2021-11-29,4e6aa13f-3fde-4b85-b83c-ec98570dd695,Running,25.42,3376,0.45,1154,298,74,1141.22
2021-04-25,854e4dd7-1888-4311-a956-c2c68ec91894,Cycling,16.26,3112,0.32,737,303,80,593.31
2022-04-18,13ad0357-80c1-44f5-a9f8-cee7687d655d,Cycling,4.5,1284,0.21,1359,72,104,82.03
2022-06-17,a5caa485-0f10-408b-bf85-a64d83d42e04,Walking,26.09,2030,0.79,602,245,142,164.19
2022-07-04,8047a055-68fe-49da-8e6d-34efa4b7d5ab,Other,20.29,1296,0.97,737,184,146,93.83
2021-01-25,ac337616-dad5-4d97-89c2-6dc915f3a49e,Running,18.48,1396,0.8,1445,332,105,498.07
2022-02-05,4b5e02ad-b76a-4a76-b4af-33c97ca45e54,Running,6.0,1014,0.38,1488,409,117,369.14
2021-11-30,848e6580-74bc-4798-9532-61d9c36ec08c,Cycling,13.97,3203,0.26,771,130,91,244.28
2021-08-18,6fdfd4be-8edc-4f72-96fc-23c6f3562418,Cycling,7.8,3135,0.15,1329,397,140,791.42
2020-09-16,12c4557d-b8a7-464d-8895-88a9612dc773,Other,8.93,1832,0.3,1191,490,139,557.97
2021-03-21,5a3b3904-11f5-4646-8174-2ef4ad08679b,Running,12.53,2457,0.31,920,153,60,373.67
2022-07-11,f35c14f4-3567-497f-bb1b-788e7d33fa50,Running,19.21,637,1.92,617,198,146,41.13
2021-06-10,b932e56a-4e6e-43f2-abb4-a06f3e9ea3e5,Other,29.02,1372,1.32,1397,100,100,147.96
2022-07-26,88d62f36-5b53-485f-a56b-707878ad14b2,Running,2.28,2411,0.06,935,493,91,502.38
2021-01-11,38693011-6b31-4130-a6e9-1054525b60df,Other,28.62,1056,1.68,797,294,108,179.85
2021-07-13,d9230b4b-5ffc-44a9-9334-da91e72f4be5,Walking,9.77,868,0.7,1325,233,72,272.22
2022-03-28,6c97179e-2015-4bb4-956e-e837c625afe4,Walking,14.03,2669,0.32,914,74,68,177.3
2021-02-20,3d5d3410-5b99-4a08-b015-2ad3fcd416a4,Walking,8.06,2699,0.18,624,178,79,232.89
2020-08-04,dfa3353c-cce6-48af-b730-546180d5c21f,Walking,8.17,2269,0.22,1096,168,122,236.23
2020-11-17,6cc3b5a1-592f-4657-aad9-78bb4581c836,Walking,24.39,3301,0.44,622,358,145,394.7
2021-01-05,73dd99e3-dc97-4ee2-9c8f-fc94915f9b3a,Running,21.15,2814,0.46,759,68,123,88.63
2022-01-29,487ca9d4-ce8c-4085-b995-a718879d154a,Other,10.5,2178,0.29,915,131,107,174.66
2021-01-29,5f0cdf0b-58fe-4d8b-8818-018455196d48,Other,25.06,3133,0.48,1151,113,125,250.72
2020-10-04,ad9ac8e8-dfef-4bf0-9ebb-1bcab605c417,Running,12.63,309,2.53,943,90,102,20.37
2020-09-26,9c6647fc-edfa-439b-915b-1fc3057b4ae2,Walking,5.25,827,0.4,1094,308,63,292.88
2021-02-13,cf0893df-1d2b-41ef-bf39-415ec28c9b65,Running,15.51,3241,0.29,1110,64,77,201.58
2021-12-21,2b502df0-ef5e-4391-9149-973e2e5770c7,Running,13.01,827,1.0,1257,208,91,177.16
2020-10-25,1c53c0b0-cf7f-4e9c-83e8-01755c9c8ca3,Cycling,19.58,3355,0.36,1262,70,149,147.48
2020-09-25,63685c37-7a65-4a2c-ab78-a86f902dfbee,Walking,28.18,2149,0.81,601,72,82,85.37
2022-07-31,5ae63164-d35a-4ff2-8de2-535468de26b2,Running,16.83,3493,0.29,1400,87,90,329.56
2021-01-05,fb466705-0735-4d63-878d-19cf09b29f2f,Walking,6.99,3162,0.13,566,393,141,333.23
2021-07-07,6022ad3f-7d2f-4e29-86a4-cfc800515c39,Running,19.52,1148,1.03,695,14,65,13.2
2021-12-17,e7531954-f721-4b4a-b322-7bdaaf10fb9e,Walking,6.27,848,0.45,693,79,110,31.49
2021-06-27,cb6c90a6-2311-43fa-b90b-c555ac34c2a9,Other,6.73,1976,0.21,562,6,108,4.1
2021-10-13,99ec1d78-1e52-4ec9-96d3-379205d7253d,Cycling,15.16,2239,0.41,1192,128,71,339.06
2021-07-01,c80a0b2e-3ef8-492e-86ae-22b44b6836f1,Walking,13.45,3177,0.26,1274,425,124,977.78
2022-03-02,9c72793a-a436-4340-b60c-f9446fffd8f0,Running,24.15,1401,1.05,1122,18,141,15.93
2022-03-17,9405ad90-7421-4e42-955c-52f425ca230a,Walking,2.33,598,0.26,1229,357,135,127.47
2021-11-06,2422dc63-dc79-4add-932e-b3bb3b879bbd,Cycling,29.45,332,5.89,566,308,91,47.45
2022-07-12,8f4638fd-949d-4855-92ff-96d1a26a24bd,Other,9.8,1489,0.41,938,184,117,159.66
2021-11-01,940220a2-d867-4168-a98b-0d1b0409bb95,Walking,14.7,1983,0.45,823,14,137,12.71
2021-06-15,9212a034-e540-486b-bc98-8a1481239733,Other,25.88,1145,1.36,1360,281,65,529.46
2021-09-11,29c69314-37b6-4a55-afd8-87cc5b8322ac,Running,7.75,1380,0.34,611,474,127,232.93
2021-09-20,c7a08599-824d-4aac-8720-e89ee9cb3025,Walking,14.99,1405,0.65,693,407,134,229.53
2022-06-05,ab7605eb-3ef8-47e4-9e39-6146b83dc6fd,Running,18.86,2421,0.47,567,124,95,133.54
2020-09-15,6d548e72-2d07-4b87-ac10-0c05b8ecdbde,Walking,10.63,932,0.71,709,150,68,106.09
2021-02-06,e0693931-cd01-4c6e-94d5-89374a5dc0a0,Cycling,23.07,71,23.07,819,155,117,5.41
2022-04-03,547f3d82-9f2c-47a6-add5-bc6fd964be87,Walking,3.39,2791,0.07,1236,42,84,80.87
2021-07-30,4bdec996-1cb2-4c2a-b3ca-3005a0d9e4b4,Walking,21.95,2932,0.46,1352,293,98,868.13
2021-07-03,e27e773a-5a60-400b-b30c-5a0e92525dc7,Cycling,9.73,1974,0.3,684,394,125,308.49
2021-11-07,4e3152b2-0aea-4da4-8b09-c27139444e74,Cycling,5.69,2731,0.13,720,266,127,253.31
2022-06-15,83b76d44-b9e7-4374-890d-07c91f685596,Other,13.15,1911,0.42,899,69,61,133.2
2021-07-02,a18e050f-6b9a-44e0-b755-8065d5405588,Walking,3.49,1458,0.15,1305,322,148,269.58
2021-10-24,db7bdcac-8188-4aa6-b1f4-842eac14f636,Running,12.93,710,1.18,688,237,61,136.94
2022-08-12,39a9d986-326e-4c41-98c8-dc0cab534ffb,Cycling,13.82,3261,0.26,1498,352,111,1076.08
2022-03-21,e5a80131-675b-4ec1-890e-ad76afc672ec,Walking,8.21,1228,0.41,920,390,81,385.47
2021-05-19,20d0e881-9c23-42fb-8e5e-94fab70fa79d,Running,15.1,2181,0.42,1323,393,131,654.04
2021-01-16,b51fea29-db5b-4e60-968c-736d55a0600a,Running,8.86,2527,0.21,913,24,133,29.48
2022-05-19,d89d4056-babd-44b5-81bb-c9b856ddf826,Other,2.2,2701,0.05,1312,81,92,121.77
2021-12-05,2d405880-50d0-48e1-b514-38a5ea47ddfd,Running,15.94,721,1.33,639,285,95,110.5
2022-05-28,e1eca0d8-a8ff-4f6a-98e4-7189c4a038cc,Running,26.07,1777,0.9,787,148,138,117.51
2022-02-04,a6a5421f-7bf8-4a5a-b35a-04fa50b37de3,Cycling,24.09,2832,0.51,884,271,129,407.62
2020-08-03,3ecd461f-7363-452f-8414-e56c9b9b829c,Running,19.19,1272,0.91,660,244,66,237.5
2022-01-28,2f266f6d-ba25-4584-a5bf-06a6f6c045f0,Running,27.92,1472,1.16,1102,244,123,254.18
2021-05-26,639dffbb-2a6c-4fa9-b9ad-19061954df7a,Cycling,27.41,520,3.43,782,20,71,8.62
2021-01-14,3ca968a8-9737-4983-8375-4491d5bbbeba,Other,14.88,2403,0.37,987,425,103,723.94
2021-12-03,b60486e6-981e-4c11-9919-e03f92c39503,Other,24.19,775,2.02,988,320,146,127.5
2022-01-19,4ca6838b-0830-4bb1-aaa4-ef31c6d46150,Cycling,11.73,1634,0.43,1295,395,62,947.6
2020-08-14,3f22bb3a-ccfb-4f6e-a4ad-eb60ca79de9f,Other,4.0,400,0.67,599,180,126,24.12
2021-11-11,56568905-0965-4615-9209-4cef64f90605,Other,15.81,102,15.81,595,240,73,9.74
2021-05-23,fd79713f-6336-4356-8455-642460d531f1,Walking,9.72,2719,0.22,571,363,110,344.98
2022-06-09,1adb6274-1b17-44fb-a710-f5128b77da17,Running,26.66,861,1.9,1218,484,122,331.85
2020-10-23,38d74851-b6c6-487b-bb72-3b937aabe59d,Other,11.85,2992,0.24,997,259,119,455.89
2021-10-10,1a11528d-216b-4984-ac4d-38c3e3244d7b,Running,22.32,3539,0.38,631,93,150,105.63
2022-05-20,c661d6c6-8f5b-4dc1-b3b2-1a5ac0a195a0,Cycling,20.02,623,2.0,1114,128,129,54.27
2020-08-14,8e5fe108-d1ec-4892-a292-71f2be828aab,Cycling,23.22,2786,0.5,576,54,112,59.2
2021-05-25,3dec5d33-1041-4c1c-8bd3-01d79a9c6248,Cycling,8.18,1597,0.31,903,369,135,290.89
2022-08-12,0511bb26-0577-4399-8dbc-12cc2cdeaeeb,Cycling,10.05,1559,0.4,1063,39,65,67.2
2020-09-06,0a81847c-c60a-43d4-b56d-120cee8c3537,Other,10.34,1636,0.38,1151,321,126,361.23
2021-11-24,81cf8b7e-8fd1-4449-b5d6-961eddfb38fb,Cycling,28.92,397,4.82,912,245,70,94.36
2021-10-28,36b5624c-7aab-4d97-af5d-ddae3079d74f,Other,8.78,729,0.73,1357,195,85,173.25
2021-02-14,c77526b3-aae2-4695-99ff-7bca291cc7bf,Walking,3.69,1330,0.17,852,301,119,187.54
2021-04-07,4b3a7077-e091-4cd8-9945-1f98cd56869a,Walking,24.68,987,1.54,742,340,69,279.81
2020-08-20,75e7ac03-4f38-4dd1-bbf3-b123f0288e74,Walking,26.13,3436,0.46,756,449,108,811.05
2021-10-13,fdfe953d-3891-48c2-8329-44a02cab7acd,Other,5.86,3217,0.11,1178,244,149,393.72
2022-08-31,2ee79fca-f13e-4dd8-ac38-4cca02fc15b8,Running,17.27,2956,0.35,1473,328,60,1604.6
2022-02-22,69e8e1b5-a070-498c-aced-fb6a7f30728b,Walking,26.13,1478,1.09,1437,6,90,10.93
2022-08-22,85a36caa-6bbb-415f-ac6e-393d07e26e4b,Other,4.51,2914,0.09,1198,37,148,54.56
2020-12-16,35811645-f77c-4b37-b33f-818171257a0d,Running,28.28,1918,0.91,1311,244,80,581.38
2021-03-25,04178bf7-83af-4fab-beca-7201e955a99f,Running,13.5,598,1.5,1080,87,102,40.14
2021-03-14,55d7d7d6-64cc-4225-bc25-12c9247a1aae,Running,2.19,2680,0.05,1293,209,149,237.68
2021-12-21,4d856b62-3be9-4cde-8768-0179936a0f69,Walking,20.97,1826,0.7,1291,88,78,199.86
2021-10-24,5a99798c-d66d-491b-a520-137d2cc1d5ac,Other,4.15,155,2.08,1161,375,117,36.37
2021-10-23,33c0d898-e91d-4555-b4ad-cd5377c938a9,Running,8.07,1039,0.47,799,313,140,142.53
2020-09-17,469ac1dc-1d86-4f40-b07f-00cfdeda9f24,Cycling,28.32,1522,1.13,737,149,144,92.71
2021-10-15,4fb26a74-d638-434a-bff2-f1f6803b75a0,Running,15.46,1562,0.59,1178,418,116,518.28
2022-06-30,6b31966d-841e-43bd-9095-7d52d2813594,Running,5.23,785,0.4,953,113,69,86.38
2022-07-15,246f299f-ad85-435f-a605-fefffe697e2b,Cycling,17.51,412,2.92,584,296,148,34.62
2021-12-26,806fa982-1b71-48a0-b67c-c4db241186cd,Cycling,21.67,1085,1.2,1292,244,77,350.69
2021-08-29,2baf069d-a306-4694-b359-5cc980b95dc3,Cycling,13.08,3436,0.23,1059,324,142,595.85
2022-04-21,d46e6db3-68fe-4e54-a59e-5880bee7dcf6,Other,12.24,2243,0.33,1037,106,68,245.16
2021-07-24,c3b6b307-2602-43fb-b394-84c0ad9ad02a,Cycling,10.53,3202,0.2,1459,137,78,510.87
2021-02-27,11716b4e-bc50-46ce-b516-64e489ac9560,Running,24.11,588,2.68,968,364,132,118.4
2022-07-12,26d2c1e5-2c3d-4590-90c2-55a2b3225c13,Running,13.13,965,0.82,1023,40,147,21.4
2020-08-06,930b86b2-993b-407f-b58a-047e3cfe480b,Running,28.89,2219,0.8,783,221,150,199.97
2020-11-20,b8466645-d1bb-4497-895b-6c7fc83d2811,Running,20.57,3354,0.37,770,88,90,181.96
2022-02-18,19112408-0489-4db8-96d4-047c79aac5cb,Cycling,16.44,2344,0.42,1076,50,78,117.12
2021-11-22,dbc368b5-ef98-4d10-8e26-775d2d77f76f,Running,21.99,2996,0.45,1291,371,104,1016.64
2020-12-12,7ee96410-dfb0-44f3-a1cd-9080ad3fe839,Walking,23.11,3546,0.39,1395,400,120,1244.73
2021-07-21,6d2d7b7f-8e5e-40ff-b36b-12773a4783bf,Running,28.19,605,2.82,827,494,89,224.95
2022-02-08,70b7b13e-6071-4360-9bf9-e6a09159ef62,Walking,22.77,1345,1.04,819,362,103,301.05
2022-03-09,15c5021a-a1c6-4f6f-8aa1-97857bc41288,Walking,8.93,2562,0.21,936,212,73,435.81
2022-06-01,7b35fef9-ddad-47c6-bdfb-2ad28d3c7c28,Walking,28.47,3496,0.49,1296,389,64,1973.73
2022-08-09,24d0ada3-063b-4221-a792-d67f51222507,Cycling,14.22,1828,0.47,582,153,136,91.86
2021-11-10,4ff25be6-2887-4456-b5c7-4725cc664de2,Cycling,9.32,3369,0.17,748,191,127,250.38
2022-05-09,b189d6db-bf00-4890-9e1b-bac472040e5e,Other,21.11,1677,0.78,1255,173,97,284.11
2022-02-27,ab3a0998-b065-4ec3-ba34-cfddb3717a07,Walking,21.94,634,2.19,931,324,125,118.71
2022-09-05,d5ecdca2-85b7-412a-971a-fa6d33b5db68,Walking,14.27,1778,0.49,572,7,103,5.15
2022-03-21,99d19d3b-3b3c-4d81-a39f-082b23bdf656,Walking,3.02,2320,0.08,916,437,120,414.0
2021-11-02,9d32e4a3-c11c-4e97-a183-eae45439705e,Other,11.68,815,0.9,789,239,80,143.02
2021-12-03,bad114f6-e048-43e3-a0f0-9072ead8fe0b,Cycling,24.27,2518,0.59,1105,442,130,725.44
2021-09-21,7a818e5c-30ae-45a4-91c6-5eb9eece45a3,Other,18.36,208,6.12,1455,300,122,53.31
2021-01-02,5424375d-30dd-40cf-97f4-f979817ccde4,Running,5.88,769,0.49,1232,19,136,9.61
2022-07-10,1eaf59ca-f20e-43b4-91b8-ecd0b4aa76a5,Other,25.97,1691,0.93,706,121,141,81.49
2021-07-23,b6062813-a373-48fa-af59-c9b552111f13,Cycling,13.12,292,3.28,962,379,82,87.3
2022-05-17,3a58b4fc-21c5-4cb3-872c-f7de8e9ca8bf,Cycling,2.3,2666,0.05,884,216,120,199.62
2021-10-13,93541271-652b-43ab-9b79-57271aaf98d6,Cycling,15.47,1191,0.81,1349,416,63,774.72
2022-02-24,302700f7-3dab-4c1f-a79a-c4d4903e645b,Other,18.99,2249,0.51,1378,489,112,1029.96
2021-09-12,c48e1104-2181-415b-861f-472fde35d99b,Cycling,27.09,809,2.08,1012,309,116,171.98
2020-11-29,d4822f51-edb6-45f1-9b8c-e04cabc05e41,Walking,27.88,709,2.53,1190,149,121,79.44
2022-03-28,20de4b4d-766e-434e-ab02-a85f9a7184ff,Walking,13.77,3381,0.25,1036,184,125,362.05
2022-02-01,b224ec02-e46b-4626-8408-d5cf6f726e82,Running,12.4,655,1.24,553,36,82,11.57
2022-03-02,0ca90748-110d-4bda-bdfc-ac7e5cff70e2,Other,21.95,570,2.44,1252,437,86,279.5
2022-06-01,3685533b-1db7-47fb-98ea-25942fe73137,Walking,19.95,2074,0.59,1213,139,71,358.68
2022-01-05,1483b296-1d40-49a1-8841-d24c484eca62,Walking,10.32,3386,0.18,1461,398,135,1024.04
2020-09-07,d0a32774-2539-4b21-a322-3d900d68a39d,Cycling,14.9,1106,0.83,922,143,121,93.17
2022-03-01,28cfedfc-741d-49b6-aacc-e516dd1dc3fd,Cycling,17.17,895,1.23,996,430,73,387.89
2021-12-16,ba507b79-bc7a-4aa4-8840-77a67ce81d1b,Running,13.48,2921,0.28,1216,347,143,631.43
2021-02-19,4e535e0a-ddbb-4b00-9c96-09e56d59de76,Cycling,21.29,94,21.29,1065,274,97,15.01
2021-11-17,a46e725d-4413-4f35-a546-860504f23751,Walking,29.23,3482,0.5,589,457,74,936.66
2021-05-06,6b9b1f4a-7183-4664-bb10-29fc12d788eb,Running,18.33,299,4.58,768,479,70,103.55
2022-01-25,af42cf0b-5d77-422e-bc57-451ff789fba4,Cycling,27.43,3273,0.51,1196,308,149,623.8
2021-06-18,ae624716-7383-4e19-ab21-5851ac5ab5cb,Running,4.88,1873,0.16,1301,442,113,607.93
2021-04-04,e6db7200-8521-47af-9757-5a02b7ec8203,Other,17.28,2769,0.38,639,144,88,206.82
2021-02-25,b3a8411d-0faa-4038-87d7-1b64c30962cb,Cycling,14.71,2549,0.35,1305,126,78,374.42
2021-08-11,27448a10-2543-49d1-844c-1a479bc873b1,Walking,29.17,3553,0.49,1280,215,139,549.01
2021-11-02,8cf0b6a4-1a37-4ef8-87e4-c007cfc7ed95,Walking,10.82,1671,0.4,1077,111,90,157.74
2021-04-27,7c3bc260-de03-4ea0-939c-8a0024a7b6f1,Other,24.1,1705,0.86,1221,244,98,402.1
2022-04-29,21044687-da2a-4861-9641-8f1387f07077,Walking,15.41,1997,0.47,906,344,71,625.85
2022-01-31,f0906bf1-a048-43b1-97e4-ec704ebfb549,Walking,2.47,2535,0.06,1327,270,121,360.92
2021-02-27,d4a03302-0458-43c3-80c6-50dfb5cf94d3,Other,23.77,667,2.16,1414,121,94,97.74
2022-08-21,836c2105-d53f-4436-98e3-cd1a919ace86,Walking,24.31,3428,0.43,607,269,122,345.41
2022-05-19,b5091fc2-386d-497d-9f7c-10201ffbb254,Running,29.85,930,1.99,813,390,73,314.92
2021-04-18,649bcdf3-6f82-4f0e-83eb-1c8aeda330ea,Running,16.97,2247,0.46,722,61,135,55.69
2022-03-04,fc5629b6-3b94-4d9a-a8ad-740bc233a70e,Walking,27.29,3008,0.55,1357,316,116,850.46
2022-03-01,a7ca773d-a4b2-4988-9c8b-2e9e0dbd47c0,Cycling,12.82,2160,0.36,1121,199,149,243.85
2021-12-21,cbc8cb6b-281a-4e2c-93dd-dc86e7ed324c,Walking,13.71,2908,0.29,937,449,84,982.28
2021-03-20,7579040f-52c8-4917-ba36-0a4385c530c1,Cycling,5.77,843,0.41,1281,59,108,44.25
2021-05-30,62f56168-bc15-4242-b1b8-9562c4c58937,Running,3.87,1085,0.22,1380,316,104,302.66
2021-04-25,1068f0c8-8fee-4c98-b108-64cd165abdd5,Running,20.2,3550,0.34,1416,38,73,182.25
2021-12-26,2dd75702-6bbb-438b-8b7b-1e0515cde489,Other,28.73,1783,0.99,508,209,134,110.79
2021-11-16,92c4b820-0c76-45c5-9bd9-a8ccba5600d8,Running,21.12,1772,0.73,871,309,68,520.15
2021-04-30,850bd7c4-fe88-4c85-b483-cc46f1847713,Walking,14.01,2094,0.41,1119,116,150,136.73
2020-08-17,da094b55-413a-45b3-a7e9-b12746a0e991,Running,22.25,1870,0.72,785,223,86,291.02
