Date,Activity ID,Type,Distance (km),Duration,Average Speed (km/h),Calories Burned,Climb (m),Average Heart rate (tpm),Quality
2021-11-02,61ee1c62-78a7-4edf-9a8d-2f325aa48565,Other,27.07,838,2.08,675,311,64,101.57
2021-11-06,e61eeec8-0092-4c93-98bb-bfc6579154bf,Cycling,11.13,2573,0.27,1245,12,143,0.62
2020-09-23,3c5ce90c-db5e-4503-b80b-0f1450b69c04,Running,24.0,710,2.18,1293,213,99,59.25
2020-09-07,e790d77d-cbc0-47ae-9c36-dca8b8efbac7,Running,10.56,2628,0.25,966,197,87,7.32
2020-12-03,0ab8178c-d7ca-4670-a8e5-8342d095e9f6,Other,6.81,644,0.68,963,100,150,17.48
2021-11-26,6e0e62d8-0263-4c47-8475-8875827dd110,Running,26.79,2752,0.6,816,58,147,10.27
2020-09-03,4784091e-9f1d-4ca2-b17f-ff0c7d1031e0,Walking,23.33,3567,0.4,799,434,60,21.63
2020-11-15,5b2e8dff-ca6c-4430-9514-4b57a8d06c65,Running,18.33,976,1.15,891,193,119,49.15
2022-06-21,73b3cbe8-9b2a-446c-90f4-0f7b082954dc,Running,15.48,2292,0.41,964,148,130,13.55
2020-08-16,fb07f5bc-0e9b-4bf5-b33a-bef6923cc250,Other,13.86,2682,0.32,1369,91,136,4.77
2022-04-20,ed301b82-5f91-437f-9b40-1607538401e6,Other,7.51,673,0.68,830,116,129,20.08
2021-10-15,95ee21d7-7ec6-48e0-aa1c-5828c1670844,Other,3.09,2500,0.08,1141,480,136,7.63
2022-01-31,ae93ea27-9027-4733-9f2a-76b3fe3b5420,Running,17.41,129,8.71,820,441,66,515.27
2022-08-24,6f2f4bea-5fb4-46b7-87a6-40d13c778e61,Cycling,20.42,710,1.86,1183,232,92,55.69
2022-08-03,2d3c0da7-9deb-4ea1-8732-df2420fef776,Walking,19.15,2851,0.41,1215,70,66,2.56
2022-07-14,0a954c6a-13f8-4276-b336-77468daf344b,Cycling,9.14,2240,0.25,1170,337,120,14.36
2021-03-11,2bc35ac3-4986-4287-aa3c-646d3877efcd,Walking,19.96,2797,0.43,1168,38,96,2.12
2021-03-13,25580919-af8e-4375-9366-3044f5e5bb4b,Running,15.8,713,1.44,520,194,123,109.0
2021-03-15,39aade0b-7a08-433b-b1e4-83b430d922d0,Other,27.36,221,9.12,775,356,95,659.58
2021-02-03,9ac7a429-b563-4a7e-a91b-111f56369cc6,Walking,10.38,1595,0.4,909,316,78,18.02
2021-01-05,1c7568aa-2a1f-4e6d-9b81-187b3fbbe953,Other,26.63,3134,0.51,542,475,63,46.83
2021-09-02,db408259-0aea-40ca-a442-1e45333147ad,Cycling,15.0,2809,0.33,1144,364,145,25.31
2020-10-08,5e386a3e-a4a9-4c6c-985c-aa2be3f113fe,Walking,6.76,3570,0.11,1349,285,86,3.33
2021-08-25,3b99c527-1afd-4380-b138-9f7d3faff8df,Other,21.52,233,7.17,935,303,69,267.21
2022-09-04,8a2d027b-9e79-40f0-9ef4-e5db58fbac0f,Running,22.72,2130,0.65,649,341,100,56.59
2022-06-23,c069ebd9-8aa7-4eb8-aaf3-42bf3cd4911e,Other,21.26,94,21.26,544,461,107,3198.97
2021-05-01,96d81773-4bae-4bdb-b152-f58e04164f4f,Other,9.82,2315,0.26,1180,375,128,17.63
2022-02-11,21610a22-180b-441e-ad63-8ad89e83a5dc,Cycling,4.12,2408,0.1,841,65,70,0.87
2021-12-17,fdfefde4-8d09-4a87-a48f-3bcc6d3dafcb,Walking,27.27,3289,0.51,1082,193,70,10.56
2022-03-24,746d414d-efb7-4a1d-8359-2072a38b559a,Running,24.34,1029,1.43,1357,58,117,11.71
2022-05-25,681a104f-9e01-442c-957c-b4df6a4a2773,Cycling,19.14,2258,0.52,965,259,91,21.09
2020-08-26,22ff1c9d-90d3-4360-9330-6fb17689eeb0,Other,18.23,825,1.4,771,144,82,35.74
2021-06-17,e2b5bfe0-5f84-440a-96a0-0cb285341b55,Walking,13.73,1809,0.46,1008,270,125,25.67
2020-10-08,7c73ff29-8c72-4441-b73a-a8a544f3d5c3,Other,19.72,2989,0.4,908,80,76,4.35
2021-09-07,5ca101fc-7c18-4354-b0e3-742560ccc4d4,Running,7.14,1576,0.27,959,458,147,31.45
2021-11-15,bc06e0ca-1f98-4a64-8112-7ccdf2c6950b,Cycling,9.23,2286,0.24,757,356,101,18.89
2021-09-05,fcb9f4a2-31f1-4cb8-9542-a0ba3b803877,Cycling,28.02,3121,0.54,1467,44,72,1.86
2021-09-22,0a8e8520-2713-4b4a-bc99-306de7cdadbd,Other,11.84,3252,0.22,647,155,114,9.88
2022-03-29,0d36cff7-f0d0-45fa-8a69-9bc1241fd313,Walking,16.6,1338,0.75,786,100,116,18.26
2021-11-01,5bdb9be8-3670-4a8c-8619-91aa697d78e4,Running,10.75,2616,0.25,1037,259,107,11.09
2020-08-23,f91a3691-4d46-4446-b359-2c92ee201cd4,Running,28.04,1100,1.56,716,285,147,152.13
2021-02-10,188e41f9-1568-4cf1-b20a-104ae10ca6f1,Cycling,12.01,3213,0.23,600,86,129,6.92
2022-03-08,4c72ced2-a5d0-4d8c-bf7e-6c2ea0a30530,Cycling,12.13,890,0.87,1149,48,129,7.81
2021-08-10,467cb8fd-e285-46e0-8185-dc00c3161977,Walking,20.69,3394,0.37,564,310,130,43.92
2021-05-15,534f5454-8563-4193-b436-3b6ff67511b6,Cycling,23.73,2269,0.64,539,425,94,78.69
2022-03-26,621a882a-6a16-454e-9c0a-e7ea5195db6c,Running,4.17,2585,0.1,1363,358,142,6.2
2020-12-14,d99b79a3-f29a-43a4-852b-d5ae9f43b550,Running,20.81,1360,0.95,651,427,119,123.3
2022-02-23,4d192124-3a05-4c4b-94f3-993d6fa74507,Cycling,2.85,2267,0.08,763,389,102,6.9
2021-12-01,eeeabcb7-0108-47b3-9dab-5fd3500f99e6,Walking,14.81,2606,0.34,704,32,149,3.6
2022-01-16,22d3ce50-fd25-45fe-aba3-16c6fcd5961e,Cycling,8.42,134,4.21,1287,490,116,309.26
2021-01-03,e5b621ef-de57-4a5b-9965-27a5a493ec60,Walking,19.69,1700,0.7,1403,324,69,18.59
2021-02-11,fa41591f-6a3d-45b4-a27a-ff292d4996f1,Cycling,8.69,1367,0.4,1007,437,149,42.91
2021-04-04,279f0282-01e7-496d-8d26-82f6067036a7,Other,16.65,3212,0.31,505,327,149,49.85
2021-02-21,946700c8-a1e7-46b7-940f-ce4d94f34af7,Running,4.94,2903,0.1,709,361,137,11.59
2021-01-13,57419006-8f24-4d7d-ac79-87243ba73f43,Running,7.83,1112,0.44,1072,168,122,14.02
2021-08-23,71a03abc-6e27-4560-9a6f-7cfe5f3a404f,Walking,28.96,664,2.63,1227,214,91,69.24
2022-05-26,89114589-b068-40a1-9593-5a1822845545,Cycling,19.87,1614,0.76,1144,408,124,56.02
2021-10-13,5cafafd8-4b30-438f-913a-9bae927e65ac,Running,26.37,1521,1.05,770,263,123,72.96
2021-06-07,9baae972-6826-49f2-af6f-c25f74261b53,Walking,4.9,2757,0.11,1039,185,95,3.07
2021-09-25,c0fbc6dd-a539-44cd-b6e0-bbc5217bc84e,Other,7.1,1900,0.23,1083,127,61,2.72
2020-11-08,140bb182-0684-414f-9d82-e91e9bbac535,Cycling,20.07,546,2.23,1341,36,102,10.18
2022-07-31,18a0f3f5-af81-471b-ab81-6ce18a3f924a,Walking,12.72,3440,0.22,1478,322,107,8.52
2022-09-02,48f2eaf9-b414-4452-9574-c2e6a1b4b758,Cycling,21.67,2684,0.49,887,478,105,46.11
2022-01-03,14f2095a-6ad3-430a-b332-4ed1fe32d506,Running,28.38,1765,0.98,591,97,63,16.71
2021-12-24,47094289-142c-415e-b643-457d814c5053,Running,22.35,838,1.72,1011,407,98,112.54
2021-12-07,3d77bb7d-cb91-41c0-b0c4-93c090919ca0,Other,4.77,1906,0.15,621,225,91,8.24
2021-07-07,e8f61701-be6f-47a0-bc5c-35ef8f70cde9,Running,25.76,1031,1.52,910,122,116,38.75
2022-01-24,084a48e1-761b-45db-bd2d-92cc95c560ca,Walking,24.2,2655,0.55,932,31,81,2.39
2021-08-05,65cc2036-bbf5-4da7-b5e2-2f16f78ccde6,Running,21.53,1178,1.13,1344,117,103,16.89
2021-01-17,25ba08c1-c1f3-4a4c-8084-8d119e431fea,Walking,19.03,743,1.59,842,190,123,73.16
2022-05-21,4e95b96d-3f36-4ba9-bb5b-b7003a11f3d7,Other,4.48,2178,0.12,1001,409,80,6.52
2021-09-04,fccc145c-aed1-4285-b9ef-c4f846d1e5a0,Other,24.88,958,1.66,808,371,97,122.56
2022-02-01,fd2a6c33-7ae8-4369-a822-ca3d19464556,Cycling,20.06,743,1.67,1327,123,121,31.22
2021-12-28,949f5c6a-9e20-4fc1-a88e-745824ea9428,Walking,27.63,3164,0.53,635,15,150,3.13
2022-08-04,a9aa6b87-1984-4e0b-a384-09d9e30c668b,Cycling,10.45,1145,0.55,899,129,113,14.86
2021-03-13,f0b5f751-1ecb-493b-b98c-f27a6adf883c,Walking,14.05,947,0.94,968,214,116,39.99
2022-01-11,560602ad-36c0-4536-be74-ee1cade729b7,Walking,14.83,3183,0.28,1469,292,150,13.87
2021-12-10,b976c7b2-4bcd-4c1a-99dc-ad66ad82b620,Other,23.25,1631,0.86,911,192,85,25.68
2022-08-21,7eb19570-f1ab-4180-84c0-418bace1a179,Walking,12.2,3092,0.24,1403,18,61,0.31
2022-01-12,7890b344-ad09-4d7e-8c7d-485a22b6c6b9,Cycling,10.87,604,1.09,1295,269,101,37.83
2022-03-11,1273670c-221e-4589-a372-5c37eaf8c520,Cycling,28.61,367,4.77,899,383,127,427.89
2021-04-14,e4b8063f-41e4-4bd0-80af-df432697a914,Cycling,18.67,3230,0.35,1276,438,137,27.43
2021-01-19,cd4a4de0-3328-42e6-8c2e-3febf5241a67,Walking,28.28,2417,0.71,1438,6,95,0.47
2021-04-06,df299873-2b26-4b3b-9894-4d02890ab7f2,Running,24.34,2938,0.51,773,149,97,15.68
2021-09-20,873399d4-9a5c-4635-83e3-d176163b42f1,Running,14.12,183,4.71,1182,129,123,105.38
2021-05-03,2f575079-c4fd-4895-8c71-4aa413a992fe,Other,9.01,1724,0.32,1310,294,96,11.49
2021-05-19,5d4143c6-7355-460d-8f47-69a587fe3a97,Running,22.23,2526,0.53,1308,266,114,20.32
2021-09-19,345ca7b8-b1d8-418b-9747-4a3f2e3975a3,Other,3.8,296,0.95,636,70,123,21.13
2021-07-19,d7745d0b-ef98-4cc4-a01e-bde287caa539,Running,9.11,2825,0.19,895,352,97,12.05
2021-12-16,5563c9a4-e303-4539-838f-5442b9518ed4,Other,10.06,817,0.77,1033,237,96,28.27
2021-08-03,be8d7a38-a2aa-48ec-a739-3fbe8e4c248f,Running,16.0,1297,0.76,547,385,117,104.04
2020-08-17,eb5e3281-472d-4dc6-b385-bdaff7b1684d,Cycling,4.98,877,0.36,619,249,62,14.96
2022-05-26,ead15b2a-22e5-4126-9ba6-a9a998a75794,Running,4.73,730,0.39,1232,5,147,0.23
2021-10-05,d959d0de-ebf0-4b0c-b939-f1c6318d9073,Cycling,23.37,3232,0.44,1105,91,104,6.21
2020-08-27,dce753b6-cb3c-451b-be00-3ab81cc493ad,Walking,18.81,3260,0.35,1226,82,61,2.35
2020-10-29,ca8521eb-3ec5-455d-8b8e-684c1796383a,Other,10.6,972,0.66,1409,301,144,33.73
2021-01-06,0125a985-0dff-497a-8449-267d48b16b1f,Walking,16.85,2904,0.35,1417,36,82,1.22
2021-08-26,8c91c9b1-c8e4-418a-af35-4eceb22aa009,Running,26.62,3063,0.52,981,177,61,9.54
2021-03-08,b5c8dbdd-40bc-4292-94b4-3702e7b45daa,Walking,5.04,2776,0.11,1205,199,72,2.17
2021-11-28,244d7979-ac98-436c-bae2-dc4fdeed9b5c,Running,18.35,983,1.15,626,94,121,34.45
2020-12-28,431cdc8e-5aa2-45b5-aa57-c0d7de29d98b,Other,21.14,2467,0.52,685,330,140,58.45
2020-11-01,4e549d61-43f0-4a56-97ca-cb437d35be6b,Other,3.18,2304,0.08,741,7,87,0.09
2021-12-06,45c3250d-6f65-4fb0-b81e-58b8d1db62a0,Cycling,2.65,2442,0.07,1170,28,144,0.39
2021-07-26,28829107-022a-4744-bc3c-3a5b052590c6,Running,18.49,1377,0.84,781,20,105,3.39
2022-08-05,14b4c8e3-e618-472b-abc6-b6e06d924bc1,Walking,27.69,2329,0.73,1084,116,97,12.41
2022-01-12,c5850742-19ea-40bf-b892-76a48c08da80,Walking,23.67,578,2.63,1364,358,137,157.17
2022-04-14,0572f97d-1db9-4587-94b2-b6a3d5b55671,Cycling,9.04,3428,0.16,1086,371,106,9.6
2021-01-31,c847d046-945a-4d62-8a50-bf556570b843,Other,10.85,813,0.83,1480,137,131,16.53
2020-12-29,e404e2c7-acf7-482c-9f91-d6d3a2ad6bc1,Walking,10.89,769,0.91,624,92,96,21.0
2020-10-01,381c21d2-a934-4e48-b1eb-990978f85dcf,Cycling,19.29,251,4.82,628,220,114,319.36
2022-08-10,2e688954-88e4-4f21-ad32-587e83fee054,Cycling,22.34,3080,0.44,838,459,144,57.84
2021-10-11,2e29be4d-cfc0-4721-8324-275a612d55c0,Walking,10.98,2643,0.25,1431,461,60,8.02
2021-09-20,485bc808-05c0-4b3f-a122-242fd766a5ff,Other,6.39,2142,0.18,1441,235,61,2.97
2022-05-31,11eff06c-e36f-436e-91ca-9cf8582a359b,Walking,17.31,283,4.33,608,96,137,156.11
2020-12-08,e034298e-7d00-4633-8231-e85ea7414c1b,Cycling,6.16,406,1.03,858,178,85,30.1
2022-07-03,67218f75-a0d0-4661-991e-966ce342f4e5,Running,6.46,2722,0.14,1327,161,147,4.11
2021-11-09,1ddd95a0-54dc-4530-a057-8cbc6647c134,Walking,27.49,393,4.58,1282,446,87,230.0
2021-06-14,88d0a60d-7c27-4a7c-b954-641d6f1b4155,Cycling,3.56,3138,0.07,1266,45,148,0.61
2020-10-22,c90e7970-643c-4c51-90e1-f53ba68a4021,Walking,18.64,3368,0.33,981,375,141,29.64
2021-01-29,06721133-0397-4ea7-9caa-8a0bbd99cf04,Walking,13.31,1376,0.61,641,349,86,47.47
2021-06-14,a7efc46f-2957-4eef-a801-cd4994044852,Cycling,29.76,3474,0.52,521,162,79,21.29
2022-03-30,bfa6afc2-8bfb-403b-999d-8f6b7ffb78dd,Other,16.04,3184,0.3,1274,266,106,10.98
2021-08-27,ce4e062d-50ba-4568-8321-b41057419029,Walking,21.38,1772,0.74,1165,161,87,14.64
2021-05-02,99483af3-b89f-4712-bac7-e128892247a3,Walking,6.66,219,2.22,1332,494,116,158.53
2021-06-30,3e3bf5aa-4136-425c-98c2-248cda387281,Walking,17.76,987,1.11,723,335,93,79.24
2022-06-21,645ee761-7bb6-4935-82b1-09b9cf1b70ec,Other,21.2,1712,0.76,645,297,119,69.41
2020-10-08,7107a073-d503-45b5-a2b4-6c9a1939b865,Walking,4.37,1660,0.16,876,266,85,6.83
2022-05-23,008502cc-106a-4948-a9a8-5f7b50b648ae,Other,29.04,3334,0.53,685,245,127,39.8
2021-03-06,1bd582d8-6ef5-4bf3-a8bf-61a8c45be3d2,Other,6.68,364,1.11,1165,56,87,7.46
2021-11-12,a431c431-9cfd-428d-bf81-4c38a0ec5602,Walking,8.69,3153,0.17,704,337,138,18.66
2022-07-18,aa3f945d-698c-4780-84ff-a02054246e2b,Cycling,22.74,995,1.42,1222,339,150,98.48
2022-06-01,df5e5b17-6911-4aa0-b2aa-05b80c425728,Running,27.85,461,3.98,1041,457,118,342.87
2022-03-31,8fbdb383-6dad-4f8d-bda8-60bf15ae07c8,Other,4.33,272,1.08,688,131,111,37.46
2021-09-04,b22520be-5c9e-4c62-8639-d34439ab866c,Cycling,26.07,1500,1.04,1013,298,66,33.54
2022-03-12,22c1f6b7-411c-4ac4-8062-d9cab6fbfcc1,Running,13.71,2542,0.33,964,182,103,10.58
2021-07-09,9a46cee0-9aec-414e-af23-597d89ea78e1,Other,5.32,2893,0.11,1043,64,135,1.49
2021-11-25,f38b84eb-4674-4fa4-8421-e63a6508326b,Running,4.97,2402,0.12,632,386,116,14.1
2021-08-11,a9ee26f6-752a-43eb-827e-21f5c2406a20,Walking,2.06,476,0.29,962,385,129,24.89
2021-10-15,d65f8ee0-d202-4e4c-a569-a5aeafe014a5,Cycling,14.26,807,1.1,892,317,90,58.27
2022-01-14,80c7d284-c65d-41a0-afbc-15e86dd4528d,Other,21.28,2611,0.49,522,155,105,25.13
2022-04-29,c092f05a-e587-4b9c-955c-5bbe951a942e,Running,27.77,1778,0.96,1174,134,139,25.01
2020-08-05,47813fae-f542-4e57-bb6e-33b171953609,Walking,22.02,1694,0.79,775,406,111,76.38
2022-03-24,393e971b-9bf2-4f5f-85cb-5ffde3fb0f95,Other,6.05,1515,0.24,1290,310,89,8.53
2020-09-24,b792954f-764f-4c56-917a-a116c3e88244,Running,17.1,2803,0.37,1102,89,82,3.99
2021-03-05,72495d8d-711c-415d-8457-4e101917cd39,Walking,24.07,3212,0.45,607,306,137,51.8
2021-10-22,d6aa68e4-8d28-4fc6-9a78-77ead8c7c990,Cycling,10.87,2362,0.28,629,124,127,11.59
2022-05-20,81abedec-1e95-4c41-9996-3ff1fc3300b6,Cycling,7.06,3594,0.12,1288,305,114,5.36
2021-08-03,0ccede6f-15c9-4ed8-b4d4-72b4edbf1579,Walking,15.18,431,2.17,1055,471,101,163.08
2022-09-03,8b7dec53-0d40-4fa4-8473-0f903eec8f5c,Cycling,22.05,918,1.47,900,159,95,41.12
2022-08-27,7a679988-defe-4640-bee4-7f6546b2a052,Walking,28.76,3217,0.54,549,178,104,30.18
2022-01-05,081d7bdf-c79a-4848-b507-cb39dabf9052,Running,26.59,675,2.42,786,418,118,252.5
2021-08-22,f1584afc-b155-486c-95eb-0334a34138b9,Other,20.4,2373,0.52,626,461,71,45.12
2022-04-10,55b94519-2040-431e-87b4-de9750184bab,Other,5.24,2734,0.12,1276,77,63,0.74
2022-03-14,217c1c74-d67b-4e9d-8684-133b5cfe35ba,Walking,14.76,1838,0.49,575,201,119,33.97
2021-01-06,3518cd8d-010a-4d5c-9ae9-13d61b4dfb0f,Running,20.12,2896,0.42,1245,313,146,25.61
2022-07-12,5440291e-0286-4fa8-a413-c0c867683020,Running,17.01,2453,0.43,1356,31,147,2.33
2022-03-15,160cece0-4f13-4396-9f95-6f6892e7a526,Running,16.18,3438,0.28,796,411,74,17.83
2021-12-25,7ce02ba4-5590-484f-a5e9-1dfcf577f23c,Running,2.42,2671,0.06,1430,102,121,0.86
2021-04-23,829a35bf-2702-45eb-b42f-8f178af4cab4,Running,3.86,2042,0.11,1393,244,144,4.61
2020-08-01,8cc07baa-4093-4fc5-9a05-3ab5df84777a,Running,23.46,3092,0.46,1360,1,128,0.0
2022-06-15,8cae6dfd-f1b2-46e4-8506-911d2c04891f,Cycling,12.89,2655,0.29,1269,86,143,4.58
2021-07-16,228e864f-2ba8-43f6-9495-8beef123352b,Other,18.84,1608,0.72,1316,489,116,51.72
2021-11-01,7806b73d-347c-439f-9767-5c0b478da426,Walking,22.97,2751,0.51,627,137,134,24.52
2021-07-10,c97779f4-3a85-4630-8fe4-8102b8358d1f,Other,14.03,473,2.0,694,449,87,186.79
2021-02-12,222ee794-9234-487c-863d-e7aea2128fd7,Cycling,8.77,190,2.92,1149,13,99,5.03
2020-09-20,099a4135-cf3b-443c-aaa5-66f8f82df9d6,Running,2.54,2644,0.06,776,326,119,4.97
2022-07-19,4b89e20c-07ea-44d0-9bc0-ddb14f4df324,Running,14.17,325,2.83,714,180,118,140.31
2022-06-13,167c4380-df43-4db0-9fcd-e78b84ae6e48,Running,3.63,1376,0.17,1217,486,130,14.71
2021-07-20,e4209482-f18e-431b-8b51-79ea886feaa7,Running,16.85,3191,0.32,1018,65,102,3.37
2020-09-07,16493f65-8892-4665-8076-5393a1a9fc17,Other,20.77,1678,0.77,869,478,121,85.24
2020-10-04,397ed38a-730f-474a-9057-aa903a42403d,Other,23.03,3528,0.4,912,408,74,22.07
2021-04-02,12ef5d88-145f-4c2a-a5b7-bbee93c114da,Other,19.54,2550,0.47,796,342,130,43.75
2021-06-16,e8c69f5f-6309-4c84-89d2-8c1047841b65,Cycling,25.84,1970,0.81,1263,367,80,31.3
2022-04-24,5fbdce05-5ca7-4a71-9091-b3e54904f03f,Other,16.81,2005,0.51,1001,211,87,15.51
2021-07-23,3cd95f58-70f9-40b7-ad7d-be4e25c3c8c0,Other,14.25,2141,0.41,715,364,68,23.59
2021-11-08,a2bcd5f3-bfff-4989-9d97-5c21a6fa616a,Walking,27.38,1825,0.91,874,228,150,59.35
2021-04-04,79aabc9f-67f3-4455-97e8-62ed6724a732,Walking,14.85,775,1.24,1065,111,76,16.37
2020-08-13,10b0b36b-82bd-4ed3-af05-83dfa91d2628,Running,10.75,1149,0.57,739,232,143,42.46
2022-08-04,cc374402-23bc-4796-a075-633f103a8045,Cycling,19.95,3480,0.34,512,417,99,45.69
2020-09-04,026d32a7-9d46-4420-9aa6-af4f4004d703,Running,27.05,3147,0.52,973,423,61,22.98
2021-03-08,e7e022e1-8fb5-43c4-b570-ed909e208f7f,Cycling,28.4,2374,0.73,528,472,123,133.49
2022-05-17,c49f28fd-6a19-4bbb-99d0-7d307fd821d3,Cycling,25.55,3407,0.46,1112,467,103,33.02
2021-11-28,da386443-7d2a-4fde-8b3c-aef398114acb,Running,20.16,1934,0.63,688,429,90,58.93
2022-08-31,b6c4e690-8d9b-45ab-a396-8e88fd778d36,Cycling,29.9,1345,1.36,905,76,82,15.4
2022-04-08,ff019a63-379b-46c6-a0e7-05cd5f83479e,Walking,3.74,388,0.62,1256,6,135,0.67
2021-08-06,6d861d0f-899a-4ca4-82a7-24235edf909e,Walking,24.5,3548,0.42,773,201,129,23.48
2020-11-15,765fe513-8732-4317-a233-e94e3d80a31b,Cycling,19.55,1779,0.67,1163,109,98,10.16
2022-04-14,9a5841af-f1bf-4ef6-a43f-96664243678b,Other,4.26,698,0.39,1099,479,61,17.21
2021-10-13,24ebea7f-2294-4ce4-9fb7-e78a1a2822b3,Running,3.34,1144,0.18,1432,118,149,3.65
2021-05-15,84f011c8-f9e5-415f-82dc-aa65fe814f1d,Cycling,21.64,1705,0.77,896,258,91,33.63
2022-07-14,e7e4bae3-541a-41d9-a93b-0eb6e4f16715,Running,28.62,2534,0.68,1494,156,96,11.36
2022-07-23,15d044d4-4eea-41de-805c-574adb1a5b6f,Running,22.41,2215,0.62,866,80,60,5.58
2021-07-07,275880c1-ba51-4a5d-9f4d-10b6204c734e,Walking,17.11,645,1.71,1198,444,65,68.66
2021-05-20,403e4664-b91a-47fb-92f0-0dd3082b69f0,Running,20.62,1659,0.76,1141,185,68,13.81
2022-05-26,dfa2027d-a338-4072-a170-12b20ff992f8,Cycling,19.01,3031,0.38,1495,290,101,12.32
2021-04-23,13ad1efc-dc2c-41f6-a730-aea678f0a589,Cycling,20.36,2588,0.47,706,174,85,16.41
2021-07-24,3f70bfe0-20fb-4de3-9eaa-c7df4ced65f9,Running,23.69,701,2.15,628,207,134,158.27
2020-12-18,f4b8d3fc-d59d-46a2-a032-4058bf902c0b,Running,26.15,2732,0.58,786,177,115,25.03
2021-07-20,f3b9af4e-2786-4082-ac2e-49997f18c0ad,Running,8.65,1561,0.33,1182,11,149,0.62
2022-04-04,418c1632-c80e-4054-a17d-f657939db7d2,Walking,6.83,1842,0.23,1240,303,141,13.21
2022-01-06,2f68b77e-8bc6-463f-b09d-ccb9d8b52518,Walking,9.15,1523,0.37,757,143,66,7.58
2021-06-27,8542d050-bfcc-4170-8311-b78230893eb2,Other,12.16,2391,0.31,1497,188,147,9.44
2021-06-14,626b706d-e482-4c42-88f4-08797e09efc4,Running,2.73,2564,0.07,1064,321,119,4.19
2022-02-28,b5a29c36-a46e-49c4-8cba-2921bf134fc7,Other,8.45,2403,0.21,1073,356,130,15.01
2020-08-13,6676cac3-e353-471d-9e51-1f2dbfb624b8,Running,24.86,2694,0.57,1078,166,123,17.89
2022-01-01,5f499fcc-1c9a-41d0-a439-12165bcc65ac,Other,11.71,1360,0.53,1367,371,61,14.54
2021-02-22,61324d0a-1c13-4849-b795-5e0c650c1b42,Cycling,15.58,252,3.9,761,169,128,183.67
2021-11-28,7c3460c5-c57e-4b75-9913-d7d8c87897c6,Other,22.05,615,2.21,595,471,71,207.02
2022-05-09,56cdee5c-3b03-49d0-ba5d-35bf137930c6,Running,9.91,2815,0.22,874,224,141,13.13
2022-08-01,32344769-88e0-4579-88f8-828fb9ccaf13,Other,10.94,2614,0.25,969,248,84,8.89
2021-10-19,82f9710f-46d7-4f51-9108-e2951599018f,Running,15.6,520,1.95,1105,328,93,89.44
2022-04-22,53211327-8d69-4bf4-ade9-94c595574b7e,Walking,8.64,1556,0.35,1392,375,123,19.33
2021-06-25,f3492a2d-e7ce-46ff-89ec-8b4fbf66a319,Running,8.66,1629,0.32,555,30,118,3.4
2021-06-03,141d8679-c892-4689-8199-bec81feb70a2,Walking,25.53,2109,0.73,1497,429,108,37.66
2022-07-13,5033ff23-9fad-40cf-8003-343c5a9c539a,Walking,14.64,214,4.88,748,121,80,104.39
2022-07-09,40a78874-54a6-47f5-9499-276a8bb7475d,Walking,6.45,3527,0.11,1135,498,137,11.02
2020-11-07,6ac37d84-24d0-41eb-ad57-3db59c60cd0a,Other,9.51,3090,0.19,559,183,73,7.57
2021-08-24,1670f089-d474-49db-bcc3-ec6bfdbb42e8,Running,6.31,2401,0.16,941,191,126,6.75
2021-12-03,2db5571b-3aa5-47ea-93dd-7482733c8785,Other,12.67,1489,0.53,1049,12,69,0.7
2022-08-01,725e9c75-6ef8-4da2-bf17-6ae48139cc90,Running,21.22,2431,0.53,1170,279,139,29.28
2020-11-06,f57581d4-4ec5-47ac-9a24-f8bb98382b37,Walking,18.6,2252,0.5,953,47,99,3.9
2021-07-03,047d7eae-452b-4a00-bee3-d4bbdbec31ac,Running,24.79,122,12.4,749,128,65,225.98
2022-01-29,a49a9eb7-44a5-4862-a36d-ed0a9552ce78,Other,23.0,2308,0.61,1158,380,115,38.16
2020-10-09,e5206c34-cb90-43e0-b32f-ef100660756f,Cycling,18.71,985,1.17,986,434,150,128.15
2020-12-30,3bb32be4-237a-49ac-9892-8a3e4463f15f,Running,13.62,1781,0.47,727,231,71,17.67
2021-06-13,2a358e29-4883-469e-aa4b-35f238490173,Walking,26.66,562,2.96,568,126,104,113.81
2022-06-20,14e06c80-7be1-484a-b556-6f30cdd973bb,Walking,13.99,1964,0.44,1125,139,75,6.75
2022-02-25,41c829c5-d1de-444e-9530-00cce6951e91,Cycling,28.99,2723,0.64,864,279,71,24.46
2021-08-19,db4935a5-6a9c-444c-af46-bddb8cea11cc,Cycling,5.01,3362,0.09,1472,302,134,4.1
2020-10-03,3f28321e-5a98-4700-b7e6-1c4a4f94c9ee,Walking,4.74,811,0.36,1096,254,91,12.55
2021-05-17,48a16cb7-d3ed-41e0-8562-1263f1b550fc,Walking,22.33,1804,0.74,1166,365,73,28.03
2021-06-30,7b331c19-47d1-4050-933b-4e854acbd2c5,Running,16.52,839,1.27,524,261,109,114.92
2021-04-14,5d37e2a1-8038-4a8e-8b68-bf6abfb35795,Walking,7.91,984,0.49,966,261,70,15.45
2021-09-28,f4772e0e-8da0-4eb8-95e2-d3f68b0a8f40,Running,9.75,1274,0.46,1116,41,83,2.22
2021-03-09,ec185fef-7e80-4d7f-9104-e98ceef70d2c,Cycling,15.96,3117,0.31,1482,466,137,22.21
2021-06-02,23327d97-b247-450b-b2f4-2baf65d56091,Other,14.92,1359,0.68,1014,97,144,15.45
